S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3,S_4,I_4,R_4,Q_4,D_4,Q_entry_4,D_entry_4,S_5,I_5,R_5,Q_5,D_5,Q_entry_5,D_entry_5,S_6,I_6,R_6,Q_6,D_6,Q_entry_6,D_entry_6,S_7,I_7,R_7,Q_7,D_7,Q_entry_7,D_entry_7
0.00273143,0.00760666,0.220604,8.03683e-16,4.01566e-13,8.03683e-16,8.49128e-16,0.264498,4.65587e-127,5.29745e-05,9.87691e-127,0.000154747,9.1468e-127,1.89817e-126,0.151856,8.52977e-69,5.04652e-05,7.75155e-69,5.68338e-05,6.99675e-69,7.2735e-69,0.131,1.92063e-252,0.00011881,1.87613e-251,0.000127434,1.77805e-251,1.88567e-250,0.0479965,4.51225e-106,0.000234704,6.04793e-106,1.19111e-06,5.48426e-106,9.28997e-108,0.0469289,0,7.14852e-05,7.51715e-265,9.60043e-05,0,4.32808e-264,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,5.20542e-79,0.000100153,4.88228e-79,3.03721e-05,4.31906e-79,2.51355e-79
0.00272156,0.00719948,0.221021,7.60666e-16,4.0237e-13,7.60666e-16,8.03683e-16,0.264498,1.75452e-127,5.29745e-05,3.72202e-127,0.000154747,3.44689e-127,7.15307e-127,0.151856,4.90219e-69,5.04652e-05,4.45493e-69,5.68338e-05,4.02113e-69,4.18019e-69,0.131,1.38363e-253,0.00011881,1.35157e-252,0.000127434,1.28091e-252,1.35844e-251,0.0479965,1.81978e-106,0.000234704,2.43912e-106,1.19111e-06,2.2118e-106,3.74663e-108,0.0469289,0,7.14852e-05,6.81564e-266,9.60043e-05,0,3.92418e-265,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,2.67655e-79,0.000100153,2.5104e-79,3.03721e-05,2.2208e-79,1.29243e-79
0.00271226,0.00681406,0.221416,7.19948e-16,4.0313e-13,7.19948e-16,7.60666e-16,0.264498,6.61175e-128,5.29745e-05,1.40261e-127,0.000154747,1.29893e-127,2.69557e-127,0.151856,2.81736e-69,5.04652e-05,2.56031e-69,5.68338e-05,2.311e-69,2.40241e-69,0.131,9.96771e-255,0.00011881,9.73676e-254,0.000127434,9.22773e-254,9.78625e-253,0.0479965,7.33916e-107,0.000234704,9.83694e-107,1.19111e-06,8.92014e-107,1.51101e-108,0.0469289,0,7.14852e-05,6.17959e-267,9.60043e-05,0,3.55797e-266,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.37624e-79,0.000100153,1.29081e-79,3.03721e-05,1.1419e-79,6.64548e-80
0.00270349,0.00644924,0.221789,6.81406e-16,4.0385e-13,6.81406e-16,7.19948e-16,0.264498,2.49158e-128,5.29745e-05,5.2856e-128,0.000154747,4.89489e-128,1.0158e-127,0.151856,1.61918e-69,5.04652e-05,1.47145e-69,5.68338e-05,1.32817e-69,1.3807e-69,0.131,7.18077e-256,0.00011881,7.0144e-255,0.000127434,6.64769e-255,7.05005e-254,0.0479965,2.95987e-107,0.000234704,3.96722e-107,1.19111e-06,3.59748e-107,6.09388e-109,0.0469289,0,7.14852e-05,5.60291e-268,9.60043e-05,0,3.22593e-267,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,7.07644e-80,0.000100153,6.63716e-80,3.03721e-05,5.87149e-80,3.41701e-80
0.00269522,0.00610393,0.222143,6.44924e-16,4.04532e-13,6.44924e-16,6.81406e-16,0.264498,9.38928e-129,5.29745e-05,1.99183e-128,0.000154747,1.84459e-128,3.82795e-128,0.151856,9.30565e-70,5.04652e-05,8.45663e-70,5.68338e-05,7.63317e-70,7.9351e-70,0.131,5.17305e-257,0.00011881,5.05319e-256,0.000127434,4.78902e-256,5.07888e-255,0.0479965,1.19371e-107,0.000234704,1.59997e-107,1.19111e-06,1.45086e-107,2.45765e-109,0.0469289,0,7.14852e-05,5.08003e-269,9.60043e-05,0,2.92488e-268,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,3.6386e-80,0.000100153,3.41273e-80,3.03721e-05,3.01903e-80,1.75698e-80
0.00268741,0.00577708,0.222477,6.10393e-16,4.05177e-13,6.10393e-16,6.44924e-16,0.264498,3.53826e-129,5.29745e-05,7.50603e-129,0.000154747,6.95118e-129,1.44253e-128,0.151856,5.34809e-70,5.04652e-05,4.86015e-70,5.68338e-05,4.3869e-70,4.56042e-70,0.131,3.72668e-258,0.00011881,3.64034e-257,0.000127434,3.45002e-257,3.65884e-256,0.0479965,4.81422e-108,0.000234704,6.45267e-108,1.19111e-06,5.85128e-108,9.91168e-110,0.0469289,0,7.14852e-05,4.60596e-270,9.60043e-05,0,2.65193e-269,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.87092e-80,0.000100153,1.75478e-80,3.03721e-05,1.55234e-80,9.03411e-81
0.00268004,0.00546772,0.222794,5.77708e-16,4.05787e-13,5.77708e-16,6.10393e-16,0.264498,1.33336e-129,5.29745e-05,2.82858e-129,0.000154747,2.61949e-129,5.43603e-129,0.151856,3.07363e-70,5.04652e-05,2.7932e-70,5.68338e-05,2.52121e-70,2.62094e-70,0.131,2.68471e-259,0.00011881,2.62251e-258,0.000127434,2.48541e-258,2.63584e-257,0.0479965,1.94157e-108,0.000234704,2.60235e-108,1.19111e-06,2.35981e-108,3.99737e-110,0.0469289,0,7.14852e-05,4.17612e-271,9.60043e-05,0,2.40445e-270,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,9.61998e-81,0.000100153,9.0228e-81,3.03721e-05,7.98192e-81,4.64521e-81
0.00267308,0.0051749,0.223094,5.46772e-16,4.06365e-13,5.46772e-16,5.77708e-16,0.264498,5.02465e-130,5.29745e-05,1.06592e-129,0.000154747,9.87129e-130,2.04852e-129,0.151856,1.76646e-70,5.04652e-05,1.60529e-70,5.68338e-05,1.44898e-70,1.50629e-70,0.131,1.93408e-260,0.00011881,1.88927e-259,0.000127434,1.7905e-259,1.89887e-258,0.0479965,7.83031e-109,0.000234704,1.04952e-108,1.19111e-06,9.51709e-109,1.61213e-110,0.0469289,0,7.14852e-05,3.7864e-272,9.60043e-05,0,2.18006e-271,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,4.94645e-81,0.000100153,4.63939e-81,3.03721e-05,4.10418e-81,2.3885e-81
0.00266652,0.00489774,0.223378,5.1749e-16,4.06912e-13,5.1749e-16,5.46772e-16,0.264498,1.89349e-130,5.29745e-05,4.01683e-130,0.000154747,3.7199e-130,7.71964e-130,0.151856,1.01521e-70,5.04652e-05,9.22585e-71,5.68338e-05,8.32749e-71,8.65688e-71,0.131,1.39332e-261,0.00011881,1.36103e-260,0.000127434,1.28988e-260,1.36795e-259,0.0479965,3.15795e-109,0.000234704,4.23272e-109,1.19111e-06,3.83823e-109,6.5017e-111,0.0469289,0,7.14852e-05,3.43305e-273,9.60043e-05,0,1.97661e-272,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,2.54339e-81,0.000100153,2.38551e-81,3.03721e-05,2.11031e-81,1.22813e-81
0.00266032,0.00463542,0.223646,4.89774e-16,4.07429e-13,4.89774e-16,5.1749e-16,0.264498,7.13545e-131,5.29745e-05,1.51371e-130,0.000154747,1.40181e-130,2.90908e-130,0.151856,5.83455e-71,5.04652e-05,5.30223e-71,5.68338e-05,4.78593e-71,4.97523e-71,0.131,1.00375e-262,0.00011881,9.80493e-262,0.000127434,9.29233e-262,9.85476e-261,0.0479965,1.2736e-109,0.000234704,1.70705e-109,1.19111e-06,1.54795e-109,2.62213e-111,0.0469289,0,7.14852e-05,3.11267e-274,9.60043e-05,0,1.79215e-273,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.30778e-81,0.000100153,1.22659e-81,3.03721e-05,1.08509e-81,6.31487e-82
0.00265447,0.00438713,0.2239,4.63542e-16,4.07919e-13,4.63542e-16,4.89774e-16,0.264498,2.68893e-131,5.29745e-05,5.70426e-131,0.000154747,5.2826e-131,1.09626e-130,0.151856,3.3532e-71,5.04652e-05,3.04727e-71,5.68338e-05,2.75054e-71,2.85934e-71,0.131,7.23104e-264,0.00011881,7.0635e-263,0.000127434,6.69422e-263,7.0994e-262,0.0479965,5.1364e-110,0.000234704,6.8845e-110,1.19111e-06,6.24287e-110,1.0575e-111,0.0469289,0,7.14852e-05,2.82219e-275,9.60043e-05,0,1.62491e-274,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,6.72439e-82,0.000100153,6.30696e-82,3.03721e-05,5.57938e-82,3.24701e-82
0.00264894,0.00415213,0.224141,4.38713e-16,4.08382e-13,4.38713e-16,4.63542e-16,0.264498,1.0133e-131,5.29745e-05,2.1496e-131,0.000154747,1.9907e-131,4.13115e-131,0.151856,1.92714e-71,5.04652e-05,1.75131e-71,5.68338e-05,1.58078e-71,1.6433e-71,0.131,5.20927e-265,0.00011881,5.08857e-264,0.000127434,4.82254e-264,5.11443e-263,0.0479965,2.0715e-110,0.000234704,2.77651e-110,1.19111e-06,2.51774e-110,4.26488e-112,0.0469289,0,7.14852e-05,2.55882e-276,9.60043e-05,0,1.47327e-275,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,3.45758e-82,0.000100153,3.24295e-82,3.03721e-05,2.86884e-82,1.66957e-82
0.00264372,0.0039297,0.224368,4.15213e-16,4.08821e-13,4.15213e-16,4.38713e-16,0.264498,3.81852e-132,5.29745e-05,8.10056e-132,0.000154747,7.50176e-132,1.55678e-131,0.151856,1.10755e-71,5.04652e-05,1.0065e-71,5.68338e-05,9.08496e-72,9.44431e-72,0.131,3.75277e-266,0.00011881,3.66582e-265,0.000127434,3.47417e-265,3.68445e-264,0.0479965,8.35434e-111,0.000234704,1.11976e-110,1.19111e-06,1.0154e-110,1.72002e-112,0.0469289,0,7.14852e-05,2.32003e-277,9.60043e-05,0,1.33578e-276,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.77784e-82,0.000100153,1.66748e-82,3.03721e-05,1.47511e-82,8.58466e-83
0.00263879,0.00371918,0.224584,3.9297e-16,4.09236e-13,3.9297e-16,4.15213e-16,0.264498,1.43897e-132,5.29745e-05,3.05262e-132,0.000154747,2.82697e-132,5.8666e-132,0.151856,6.36527e-72,5.04652e-05,5.78452e-72,5.68338e-05,5.22126e-72,5.42778e-72,0.131,2.70351e-267,0.00011881,2.64087e-266,0.000127434,2.50281e-266,2.65429e-265,0.0479965,3.36929e-111,0.000234704,4.51598e-111,1.19111e-06,4.09509e-111,6.93681e-113,0.0469289,0,7.14852e-05,2.10352e-278,9.60043e-05,0,1.21112e-277,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,9.14139e-83,0.000100153,8.57392e-83,3.03721e-05,7.58482e-83,4.41411e-83
0.00263413,0.00351993,0.224788,3.71918e-16,4.09629e-13,3.71918e-16,3.9297e-16,0.264498,5.42264e-133,5.29745e-05,1.15035e-132,0.000154747,1.06532e-132,2.21077e-132,0.151856,3.65821e-72,5.04652e-05,3.32445e-72,5.68338e-05,3.00073e-72,3.11943e-72,0.131,1.94762e-268,0.00011881,1.90249e-267,0.000127434,1.80303e-267,1.91216e-266,0.0479965,1.35883e-111,0.000234704,1.82129e-111,1.19111e-06,1.65154e-111,2.79761e-113,0.0469289,0,7.14852e-05,1.90722e-279,9.60043e-05,0,1.0981e-278,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,4.70037e-83,0.000100153,4.40858e-83,3.03721e-05,3.9e-83,2.26967e-83
0.00262973,0.00333135,0.224981,3.51993e-16,4.10001e-13,3.51993e-16,3.71918e-16,0.264498,2.04347e-133,5.29745e-05,4.33499e-133,0.000154747,4.01455e-133,8.33109e-133,0.151856,2.10243e-72,5.04652e-05,1.91061e-72,5.68338e-05,1.72457e-72,1.79278e-72,0.131,1.40307e-269,0.00011881,1.37056e-268,0.000127434,1.29891e-268,1.37753e-267,0.0479965,5.48014e-112,0.000234704,7.34523e-112,1.19111e-06,6.66065e-112,1.12827e-113,0.0469289,0,7.14852e-05,1.72923e-280,9.60043e-05,0,9.95623e-280,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,2.41686e-83,0.000100153,2.26683e-83,3.03721e-05,2.00532e-83,1.16703e-83
0.00262557,0.00315286,0.225163,3.33135e-16,4.10353e-13,3.33135e-16,3.51993e-16,0.264498,7.70063e-134,5.29745e-05,1.6336e-133,0.000154747,1.51284e-133,3.1395e-133,0.151856,1.2083e-72,5.04652e-05,1.09806e-72,5.68338e-05,9.91133e-73,1.03034e-72,0.131,1.01078e-270,0.00011881,9.87357e-270,0.000127434,9.35738e-270,9.92375e-269,0.0479965,2.21013e-112,0.000234704,2.96232e-112,1.19111e-06,2.68623e-112,4.5503e-114,0.0469289,0,7.14852e-05,1.56786e-281,9.60043e-05,0,9.0271e-281,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.24271e-83,0.000100153,1.16557e-83,3.03721e-05,1.03111e-83,6.0007e-84
0.00262164,0.00298393,0.225336,3.15286e-16,4.10686e-13,3.15286e-16,3.33135e-16,0.264498,2.90191e-134,5.29745e-05,6.15608e-134,0.000154747,5.70101e-134,1.18309e-133,0.151856,6.94425e-73,5.04652e-05,6.31069e-73,5.68338e-05,5.69619e-73,5.92149e-73,0.131,7.28166e-272,0.00011881,7.11295e-271,0.000127434,6.74109e-271,7.1491e-270,0.0479965,8.91343e-113,0.000234704,1.1947e-112,1.19111e-06,1.08335e-112,1.83513e-114,0.0469289,0,7.14852e-05,1.42154e-282,9.60043e-05,0,8.18468e-282,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,6.38985e-84,0.000100153,5.99319e-84,3.03721e-05,5.30181e-84,3.08547e-84
0.00261793,0.00282405,0.2255,2.98393e-16,4.11002e-13,2.98393e-16,3.15286e-16,0.264498,1.09356e-134,5.29745e-05,2.31986e-134,0.000154747,2.14837e-134,4.45836e-134,0.151856,3.99096e-73,5.04652e-05,3.62684e-73,5.68338e-05,3.27368e-73,3.40317e-73,0.131,5.24573e-273,0.00011881,5.12419e-272,0.000127434,4.8563e-272,5.15024e-271,0.0479965,3.59477e-113,0.000234704,4.8182e-113,1.19111e-06,4.36915e-113,7.40104e-115,0.0469289,0,7.14852e-05,1.28888e-283,9.60043e-05,0,7.42087e-283,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,3.28557e-84,0.000100153,3.08161e-84,3.03721e-05,2.72611e-84,1.58651e-84
0.00261442,0.00267273,0.225655,2.82405e-16,4.113e-13,2.82405e-16,2.98393e-16,0.264498,4.12097e-135,5.29745e-05,8.74218e-135,0.000154747,8.09595e-135,1.68009e-134,0.151856,2.29367e-73,5.04652e-05,2.0844e-73,5.68338e-05,1.88143e-73,1.95585e-73,0.131,3.77904e-274,0.00011881,3.69149e-273,0.000127434,3.4985e-273,3.71025e-272,0.0479965,1.44977e-113,0.000234704,1.94317e-113,1.19111e-06,1.76207e-113,2.98483e-115,0.0469289,0,7.14852e-05,1.1686e-284,9.60043e-05,0,6.72835e-284,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.68939e-84,0.000100153,1.58452e-84,3.03721e-05,1.40173e-84,8.15758e-85
0.0026111,0.00252951,0.225801,2.67273e-16,4.11582e-13,2.67273e-16,2.82405e-16,0.264498,1.55295e-135,5.29745e-05,3.29441e-135,0.000154747,3.05088e-135,6.33127e-135,0.151856,1.3182e-73,5.04652e-05,1.19793e-73,5.68338e-05,1.08129e-73,1.12406e-73,0.131,2.72244e-275,0.00011881,2.65936e-274,0.000127434,2.52033e-274,2.67287e-273,0.0479965,5.84688e-114,0.000234704,7.83679e-114,1.19111e-06,7.1064e-114,1.20378e-115,0.0469289,0,7.14852e-05,1.05955e-285,9.60043e-05,0,6.10045e-285,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,8.6866e-85,0.000100153,8.14737e-85,3.03721e-05,7.20747e-85,4.19451e-85
0.00260797,0.00239396,0.22594,2.52951e-16,4.1185e-13,2.52951e-16,2.67273e-16,0.264498,5.85215e-136,5.29745e-05,1.24147e-135,0.000154747,1.1497e-135,2.38588e-135,0.151856,7.57591e-74,5.04652e-05,6.88471e-74,5.68338e-05,6.21431e-74,6.46012e-74,0.131,1.96125e-276,0.00011881,1.91581e-275,0.000127434,1.81565e-275,1.92555e-274,0.0479965,2.35804e-114,0.000234704,3.16056e-114,1.19111e-06,2.866e-114,4.85481e-116,0.0469289,0,7.14852e-05,9.60667e-287,9.60043e-05,0,5.53114e-286,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,4.46652e-85,0.000100153,4.18926e-85,3.03721e-05,3.70598e-85,2.15675e-85
0.002605,0.00226567,0.226071,2.39396e-16,4.12103e-13,2.39396e-16,2.52951e-16,0.264498,2.20533e-136,5.29745e-05,4.67835e-136,0.000154747,4.33253e-136,8.99097e-136,0.151856,4.35398e-74,5.04652e-05,3.95674e-74,5.68338e-05,3.57146e-74,3.71272e-74,0.131,1.41289e-277,0.00011881,1.38016e-276,0.000127434,1.308e-276,1.38717e-275,0.0479965,9.50994e-115,0.000234704,1.27465e-114,1.19111e-06,1.15585e-114,1.95794e-116,0.0469289,0,7.14852e-05,8.71016e-288,9.60043e-05,0,5.01497e-287,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,2.29662e-85,0.000100153,2.15405e-85,3.03721e-05,1.90556e-85,1.10897e-85
0.0026022,0.00214425,0.226195,2.26567e-16,4.12342e-13,2.26567e-16,2.39396e-16,0.264498,8.31057e-137,5.29745e-05,1.76299e-136,0.000154747,1.63267e-136,3.38816e-136,0.151856,2.5023e-74,5.04652e-05,2.274e-74,5.68338e-05,2.05257e-74,2.13376e-74,0.131,1.01785e-278,0.00011881,9.94269e-278,0.000127434,9.42289e-278,9.99322e-277,0.0479965,3.83534e-115,0.000234704,5.14065e-115,1.19111e-06,4.66154e-115,7.89633e-117,0.0469289,0,7.14852e-05,7.89731e-289,9.60043e-05,0,4.54696e-288,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.18089e-85,0.000100153,1.10758e-85,3.03721e-05,9.79811e-86,5.70217e-86
0.00259955,0.00202934,0.226313,2.14425e-16,4.12569e-13,2.14425e-16,2.26567e-16,0.264498,3.13176e-137,5.29745e-05,6.64368e-137,0.000154747,6.15257e-137,1.2768e-136,0.151856,1.43811e-74,5.04652e-05,1.3069e-74,5.68338e-05,1.17964e-74,1.2263e-74,0.131,7.33264e-280,0.00011881,7.16275e-279,0.000127434,6.78828e-279,7.19915e-278,0.0479965,1.54679e-115,0.000234704,2.07322e-115,1.19111e-06,1.87999e-115,3.18458e-117,0.0469289,0,7.14852e-05,7.16033e-290,9.60043e-05,0,4.12263e-289,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,6.07196e-86,0.000100153,5.69503e-86,3.03721e-05,5.03804e-86,2.93197e-86
0.00259705,0.00192058,0.226424,2.02934e-16,4.12783e-13,2.02934e-16,2.14425e-16,0.264498,1.18017e-137,5.29745e-05,2.50361e-137,0.000154747,2.31854e-137,4.8115e-137,0.151856,8.26501e-75,5.04652e-05,7.51094e-75,5.68338e-05,6.77957e-75,7.04773e-75,0.131,5.28246e-281,0.00011881,5.16007e-280,0.000127434,4.8903e-280,5.18629e-279,0.0479965,6.23817e-116,0.000234704,8.36125e-116,1.19111e-06,7.58198e-116,1.28434e-117,0.0469289,0,7.14852e-05,6.49211e-291,9.60043e-05,0,3.7379e-290,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,3.12211e-86,0.000100153,2.9283e-86,3.03721e-05,2.59049e-86,1.50758e-86
0.00259468,0.00181765,0.22653,1.92058e-16,4.12986e-13,1.92058e-16,2.02934e-16,0.264498,4.44738e-138,5.29745e-05,9.43462e-138,0.000154747,8.7372e-138,1.81317e-137,0.151856,4.75002e-75,5.04652e-05,4.31665e-75,5.68338e-05,3.89632e-75,4.05043e-75,0.131,3.8055e-282,0.00011881,3.71733e-281,0.000127434,3.52299e-281,3.73622e-280,0.0479965,2.51584e-116,0.000234704,3.37208e-116,1.19111e-06,3.0578e-116,5.17971e-118,0.0469289,0,7.14852e-05,5.88626e-292,9.60043e-05,0,3.38908e-291,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.60534e-86,0.000100153,1.50569e-86,3.03721e-05,1.33199e-86,7.75174e-87
0.00259244,0.00172024,0.226629,1.81765e-16,4.13178e-13,1.81765e-16,1.92058e-16,0.264498,1.67595e-138,5.29745e-05,3.55535e-138,0.000154747,3.29253e-138,6.83275e-138,0.151856,2.72991e-75,5.04652e-05,2.48084e-75,5.68338e-05,2.23927e-75,2.32784e-75,0.131,2.74149e-283,0.00011881,2.67798e-282,0.000127434,2.53797e-282,2.69159e-281,0.0479965,1.01464e-116,0.000234704,1.35995e-116,1.19111e-06,1.23321e-116,2.08897e-118,0.0469289,0,7.14852e-05,5.33694e-293,9.60043e-05,0,3.0728e-292,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,8.25445e-87,0.000100153,7.74204e-87,3.03721e-05,6.8489e-87,3.98583e-87
0.00259033,0.00162804,0.226724,1.72024e-16,4.1336e-13,1.72024e-16,1.81765e-16,0.264498,6.31568e-139,5.29745e-05,1.3398e-138,0.000154747,1.24076e-138,2.57486e-138,0.151856,1.56892e-75,5.04652e-05,1.42578e-75,5.68338e-05,1.28694e-75,1.33785e-75,0.131,1.97498e-284,0.00011881,1.92922e-283,0.000127434,1.82836e-283,1.93903e-282,0.0479965,4.09201e-117,0.000234704,5.48467e-117,1.19111e-06,4.9735e-117,8.42478e-119,0.0469289,0,7.14852e-05,4.83889e-294,9.60043e-05,0,2.78604e-293,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,4.24432e-87,0.000100153,3.98084e-87,3.03721e-05,3.52161e-87,2.04946e-87
0.00258833,0.00154078,0.226813,1.62804e-16,4.13532e-13,1.62804e-16,1.72024e-16,0.264498,2.38e-139,5.29745e-05,5.04891e-139,0.000154747,4.67569e-139,9.70312e-139,0.151856,9.0168e-76,5.04652e-05,8.19414e-76,5.68338e-05,7.39624e-76,7.68879e-76,0.131,1.42278e-285,0.00011881,1.38982e-284,0.000127434,1.31716e-284,1.39688e-283,0.0479965,1.6503e-117,0.000234704,2.21196e-117,1.19111e-06,2.00581e-117,3.3977e-119,0.0469289,0,7.14852e-05,4.38732e-295,9.60043e-05,0,2.52605e-294,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,2.18236e-87,0.000100153,2.04689e-87,3.03721e-05,1.81076e-87,1.0538e-87
0.00258643,0.0014582,0.226897,1.54078e-16,4.13695e-13,1.54078e-16,1.62804e-16,0.264498,8.96882e-140,5.29745e-05,1.90264e-139,0.000154747,1.76199e-139,3.65653e-139,0.151856,5.18209e-76,5.04652e-05,4.70929e-76,5.68338e-05,4.25073e-76,4.41886e-76,0.131,1.02498e-286,0.00011881,1.00123e-285,0.000127434,9.48886e-286,1.00632e-284,0.0479965,6.65564e-118,0.000234704,8.9208e-118,1.19111e-06,8.08938e-118,1.37029e-119,0.0469289,0,7.14852e-05,3.97789e-296,9.60043e-05,0,2.29031e-295,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.12214e-87,0.000100153,1.05248e-87,3.03721e-05,9.31065e-88,5.41849e-88
0.00258464,0.00138004,0.226977,1.4582e-16,4.13849e-13,1.4582e-16,1.54078e-16,0.264498,3.37982e-140,5.29745e-05,7.16991e-140,0.000154747,6.6399e-140,1.37793e-139,0.151856,2.97822e-76,5.04652e-05,2.7065e-76,5.68338e-05,2.44296e-76,2.53958e-76,0.131,7.38397e-288,0.00011881,7.21289e-287,0.000127434,6.8358e-287,7.24955e-286,0.0479965,2.68421e-118,0.000234704,3.59774e-118,1.19111e-06,3.26244e-118,5.52635e-120,0.0469289,0,7.14852e-05,3.60667e-297,9.60043e-05,0,2.07658e-296,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,5.76988e-88,0.000100153,5.4117e-88,3.03721e-05,4.7874e-88,2.78611e-88
0.00258295,0.00130607,0.227053,1.38004e-16,4.13995e-13,1.38004e-16,1.4582e-16,0.264498,1.27365e-140,5.29745e-05,2.70191e-140,0.000154747,2.50218e-140,5.1926e-140,0.151856,1.71163e-76,5.04652e-05,1.55546e-76,5.68338e-05,1.404e-76,1.45954e-76,0.131,5.31944e-289,0.00011881,5.19619e-288,0.000127434,4.92453e-288,5.2226e-287,0.0479965,1.08254e-118,0.000234704,1.45097e-118,1.19111e-06,1.31574e-118,2.22877e-120,0.0469289,0,7.14852e-05,3.27009e-298,9.60043e-05,0,1.88279e-297,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,2.96679e-88,0.000100153,2.78262e-88,3.03721e-05,2.46161e-88,1.43258e-88
0.00258135,0.00123607,0.227125,1.30607e-16,4.14133e-13,1.30607e-16,1.38004e-16,0.264498,4.79964e-141,5.29745e-05,1.01819e-140,0.000154747,9.42925e-141,1.95678e-140,0.151856,9.83697e-77,5.04652e-05,8.93948e-77,5.68338e-05,8.069e-77,8.38817e-77,0.131,3.83214e-290,0.00011881,3.74335e-289,0.000127434,3.54765e-289,3.76238e-288,0.0479965,4.36586e-119,0.000234704,5.85172e-119,1.19111e-06,5.30634e-119,8.98858e-121,0.0469289,0,7.14852e-05,2.96492e-299,9.60043e-05,0,1.70708e-298,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,1.52548e-88,0.000100153,1.43078e-88,3.03721e-05,1.26572e-88,7.36609e-89
0.00257983,0.00116981,0.227192,1.23607e-16,4.14263e-13,1.23607e-16,1.30607e-16,0.264498,1.8087e-141,5.29745e-05,3.83696e-141,0.000154747,3.55333e-141,7.37396e-141,0.151856,5.65345e-77,5.04652e-05,5.13765e-77,5.68338e-05,4.63737e-77,4.8208e-77,0.131,2.76069e-291,0.00011881,2.69672e-290,0.000127434,2.55574e-290,2.71043e-289,0.0479965,1.76074e-119,0.000234704,2.35999e-119,1.19111e-06,2.14004e-119,3.62508e-121,0.0469289,0,7.14852e-05,2.68823e-300,9.60043e-05,0,1.54778e-299,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,7.84379e-89,0.000100153,7.35687e-89,3.03721e-05,6.50817e-89,3.78754e-89
0.0025784,0.00110711,0.227256,1.16981e-16,4.14387e-13,1.16981e-16,1.23607e-16,0.264498,6.81592e-142,5.29745e-05,1.44592e-141,0.000154747,1.33904e-141,2.77881e-141,0.151856,3.24912e-77,5.04652e-05,2.95268e-77,5.68338e-05,2.66517e-77,2.77059e-77,0.131,1.98881e-292,0.00011881,1.94273e-291,0.000127434,1.84116e-291,1.9526e-290,0.0479965,7.10106e-120,0.000234704,9.5178e-120,1.19111e-06,8.63074e-120,1.46199e-121,0.0469289,0,7.14852e-05,2.43736e-301,9.60043e-05,0,1.40333e-300,0.0443314,0,0.000193033,0,7.49455e-05,0,0,0.0810844,4.03316e-89,0.000100153,3.7828e-89,3.03721e-05,3.34641e-89,1.9475e-89
