NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0
81,MCMC,Gibbs,/,27941780953.641620635986328,29,0,0.002093627000000,0.002094038000000,0.757024355348612,0.049732560211230,0.434820686031002,0.250602324142849,0.000043669178419,0.029922748119576,0.012233306950565,0.045827170414780,0.050886426883660,0.070242985058823,0.043913034875078,0.030181659565385
81,MCMC,Gibbs,/,27941779546.645198822021484,59,0,0.004288043000000,0.004286841000000,0.757020390790862,0.049726793582098,0.434824115794582,0.250599621745800,0.000043669178419,0.029922748119576,0.012236192782556,0.045837355593348,0.050897844825966,0.070242985058823,0.043913005021079,0.030184284018604
81,MCMC,Gibbs,/,27941776755.977615356445312,89,0,0.006372613000000,0.006370269000000,0.757018914388565,0.049726793582098,0.434825902772556,0.250599211353641,0.000043669630324,0.029923369602771,0.012240198634650,0.045845198046739,0.050900471767802,0.070249365217159,0.043919806037367,0.030193361722946
81,MCMC,Gibbs,/,27941773962.136795043945312,119,0,0.008414684000000,0.008412320000000,0.757014985949072,0.049726793582098,0.434831103950911,0.250591556622967,0.000043670449170,0.029923369602771,0.012246286648007,0.045845198046739,0.050907258882733,0.070249365217159,0.043919806037367,0.030198849898635
81,MCMC,Gibbs,/,27941766740.469635009765625,149,0,0.010465722000000,0.010463378000000,0.757012406461696,0.049723450815194,0.434833693448100,0.250591556622967,0.000043672258650,0.029925147776091,0.012249479210837,0.045845198046739,0.050908940927018,0.070249365217159,0.043921160800262,0.030204199653913
81,MCMC,Gibbs,/,27941747307.777339935302734,179,0,0.012519725000000,0.012518002000000,0.757011424036239,0.049719707170059,0.434833693448100,0.250586759381673,0.000043673847948,0.029932447051479,0.012253863076594,0.045848981342100,0.050910932949911,0.070253501554715,0.043923032901468,0.030204546370518
81,MCMC,Gibbs,/,27941736171.000801086425781,209,0,0.014596380000000,0.014594567000000,0.757005062726783,0.049718461189703,0.434835284235245,0.250579391534467,0.000043675824528,0.029935574298035,0.012255123250183,0.045848981342100,0.050916238038368,0.070254140496065,0.043924037402375,0.030205299844522
81,MCMC,Gibbs,/,27941726332.590473175048828,239,0,0.016665181000000,0.016663469000000,0.757004527849441,0.049718461189703,0.434835284235245,0.250575665327356,0.000043676140667,0.029939483733954,0.012259282773888,0.045849440544708,0.050920083995989,0.070257451081782,0.043924064870238,0.030212862762065
81,MCMC,Gibbs,/,27941708591.143444061279297,269,0,0.018748459000000,0.018747758000000,0.757001071574372,0.049717152422626,0.434835981001192,0.250575665327356,0.000043677784786,0.029945967299232,0.012267216006608,0.045851814992879,0.050920835617588,0.070257451081782,0.043934336299098,0.030217934220582
81,MCMC,Gibbs,/,27941701983.365898132324219,299,0,0.020831076000000,0.020828722000000,0.756999453361083,0.049717152422626,0.434840036745473,0.250573256168895,0.000043677784786,0.029948585827450,0.012268738276828,0.045851814992879,0.050927840496541,0.070257906888582,0.043937845816424,0.030225032433332
