NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
80,MCMC,Gibbs,/,6728395.181011411361396,24269,0,3.598362998000000,3.596243103000000,0.874000960621491,0.075957684813823,0.391945696368974,0.332433855799635,0.000246848247804,0.015240193970336,0.024572674177328,0.052825759223188,0.039262682021437,0.025188297515778,0.040842813947404,0.061401569959731,0.527739979783735,0.227045096045325,0.742067743170170,0.242502046685860,0.000123840645355,0.068802106627129,0.043566297922590,0.042495928859493,0.008977746230486,0.017080761569751,0.006413353978089,0.009267515393276
80,MCMC,Gibbs,/,6728150.241661265492439,24299,0,3.602773711000000,3.600656350000000,0.873999241439586,0.075957684813823,0.391948165861836,0.332433079184788,0.000246847567478,0.015246014313037,0.024572674177328,0.052830016074069,0.039262682021437,0.025188297515778,0.040842813947404,0.061401569959731,0.527734183560691,0.227045096045325,0.742060270210028,0.242502046685860,0.000123841667894,0.068806062746448,0.043572599899144,0.042495928859493,0.008977746230486,0.017087307599057,0.006413353978089,0.009267515393276
80,MCMC,Gibbs,/,6727882.311887594871223,24329,0,3.607281515000000,3.605160878000000,0.873992283216866,0.075952568676309,0.391948895007337,0.332436567483511,0.000246848114768,0.015246014313037,0.024572674177328,0.052830016074069,0.039262682021437,0.025188297515778,0.040848664341775,0.061404221594668,0.527724074375141,0.227045096045325,0.742063993063169,0.242513999488965,0.000123841667894,0.068813819651189,0.043572599899144,0.042495928859493,0.008977746230486,0.017092614695483,0.006413353978089,0.009267515393276
80,MCMC,Gibbs,/,6727603.085518805310130,24359,0,3.611654267000000,3.609532448000000,0.873992283216866,0.075952568676309,0.391948895007337,0.332436567483511,0.000246850360332,0.015246014313037,0.024574777873259,0.052834693590558,0.039262682021437,0.025190851095979,0.040848664341775,0.061411191690308,0.527724074375141,0.227035263469059,0.742054509996689,0.242513999488965,0.000123841667894,0.068813819651189,0.043572599899144,0.042505830078214,0.008987698796185,0.017092614695483,0.006417504637293,0.009269303082575
80,MCMC,Gibbs,/,6727382.468490212224424,24389,0,3.616028762000000,3.613909037000000,0.873985718923815,0.075949170719653,0.391946376474078,0.332436586085811,0.000246848192815,0.015246014313037,0.024574777873259,0.052834693590558,0.039264509771812,0.025191127413914,0.040851744913258,0.061416907414898,0.527720917693490,0.227035263469059,0.742049120311955,0.242513999488965,0.000123845591950,0.068826400019803,0.043580185371296,0.042505830078214,0.008987698796185,0.017093720923000,0.006417504637293,0.009269303082575
80,MCMC,Gibbs,/,6727076.058522170409560,24419,0,3.620472566000000,3.618353903000000,0.873985718923815,0.075949170719653,0.391946376474078,0.332433906224986,0.000246845058936,0.015251974286995,0.024584816902492,0.052839506872633,0.039264509771812,0.025191127413914,0.040855158144280,0.061416907414898,0.527720917693490,0.227035263469059,0.742049120311955,0.242514578696953,0.000123845591950,0.068831397395584,0.043580623737329,0.042505830078214,0.008987698796185,0.017097125466123,0.006417504637293,0.009275181237333
80,MCMC,Gibbs,/,6726851.504657193087041,24449,0,3.624863572000000,3.622741733000000,0.873985718923815,0.075945472349368,0.391941993401491,0.332430196560349,0.000246843630868,0.015251974286995,0.024584816902492,0.052839506872633,0.039270010404335,0.025194616804290,0.040860406160368,0.061421803825138,0.527720917693490,0.227035263469059,0.742047654876735,0.242534200826143,0.000123845429687,0.068835975688983,0.043581705982414,0.042505830078214,0.008995115631669,0.017104005717467,0.006417504637293,0.009283667242236
80,MCMC,Gibbs,/,6726605.497994989156723,24479,0,3.629186300000000,3.627064532000000,0.873980004831755,0.075945472349368,0.391939567416581,0.332430196560349,0.000246840521036,0.015255768594985,0.024585925259528,0.052839506872633,0.039270010404335,0.025194616804290,0.040860406160368,0.061421803825138,0.527720917693490,0.227030435632171,0.742050431082075,0.242534200826143,0.000123845429687,0.068840277715628,0.043585621379531,0.042505830078214,0.008997069684751,0.017113140222764,0.006417889666321,0.009283667242236
80,MCMC,Gibbs,/,6726377.430200460366905,24509,0,3.633515170000000,3.631394804000000,0.873977838820444,0.075945472349368,0.391936021038796,0.332432936745093,0.000246838245816,0.015257491455495,0.024585925259528,0.052839506872633,0.039273378842127,0.025194616804290,0.040860406160368,0.061430985156961,0.527716868210955,0.227030435632171,0.742050431082075,0.242526139025781,0.000123846799201,0.068840277715628,0.043587697609410,0.042508262856900,0.008999799862017,0.017119805649325,0.006429914938174,0.009283667242236
80,MCMC,Gibbs,/,6726106.453365392051637,24539,0,3.637971318000000,3.635853116000000,0.873977267012062,0.075945472349368,0.391936920290775,0.332432936745093,0.000246838384767,0.015257491455495,0.024586652303823,0.052854325651459,0.039278024229427,0.025203647549068,0.040860406160368,0.061433848724802,0.527709806203434,0.227030435632171,0.742052498660331,0.242524219085294,0.000123849585954,0.068840277715628,0.043588417294352,0.042508262856900,0.008999799862017,0.017119805649325,0.006429914938174,0.009283667242236
80,MCMC,Gibbs,/,6725944.963490635156631,24569,0,3.642440159000000,3.640318371000000,0.873977291104671,0.075945472349368,0.391938811051318,0.332432936745093,0.000246839248179,0.015257491455495,0.024586652303823,0.052854325651459,0.039279430703662,0.025203647549068,0.040860406160368,0.061437706212222,0.527703574061927,0.227030435632171,0.742052498660331,0.242522937906754,0.000123847459251,0.068845353265944,0.043597284351063,0.042508262856900,0.008999799862017,0.017119903538629,0.006429914938174,0.009283667242236
80,MCMC,Gibbs,/,6725744.318255545571446,24599,0,3.646730166000000,3.644609259000000,0.873977291104671,0.075943888367691,0.391930981963617,0.332436791734323,0.000246839856506,0.015257491455495,0.024590081237630,0.052864837443764,0.039288233868667,0.025203647549068,0.040860406160368,0.061437706212222,0.527703574061927,0.227030435632171,0.742042559910126,0.242522937906754,0.000123847459251,0.068845353265944,0.043597908310726,0.042508262856900,0.008999799862017,0.017122266916369,0.006438332688707,0.009290275116425
80,MCMC,Gibbs,/,6725552.359639924019575,24629,0,3.651133545000000,3.649012999000000,0.873977291104671,0.075943888367691,0.391934374890644,0.332443294587643,0.000246837713542,0.015257778565930,0.024591863159347,0.052875027835880,0.039288233868667,0.025203647549068,0.040860406160368,0.061437706212222,0.527699321549558,0.227026761077717,0.742038707604807,0.242522937906754,0.000123847459251,0.068846564820421,0.043597908310726,0.042508262856900,0.008999799862017,0.017122266916369,0.006442680908559,0.009300826124513
80,MCMC,Gibbs,/,6725219.992926957085729,24659,0,3.655516315000000,3.653396020000000,0.873977291104671,0.075943888367691,0.391951720797667,0.332443294587643,0.000246837713542,0.015263155801998,0.024602726707635,0.052876006945990,0.039293611593587,0.025203647549068,0.040860406160368,0.061443250497259,0.527699321549558,0.227025255172603,0.742033916785787,0.242522937906754,0.000123846462413,0.068858858904376,0.043597908310726,0.042508262856900,0.008999799862017,0.017122266916369,0.006442680908559,0.009303976552172
80,MCMC,Gibbs,/,6724976.390060120262206,24689,0,3.659826660000000,3.657704812000000,0.873977291104671,0.075935562773116,0.391949657046490,0.332436170613953,0.000246840963257,0.015263155801998,0.024602726707635,0.052876006945990,0.039297998643516,0.025206024068650,0.040867474341175,0.061443250497259,0.527697546668490,0.227025255172603,0.742035166650479,0.242522937906754,0.000123849419166,0.068868584728382,0.043605046242887,0.042515937718329,0.008999799862017,0.017122266916369,0.006442680908559,0.009303976552172
80,MCMC,Gibbs,/,6724802.070811706595123,24719,0,3.664216424000000,3.662096138000000,0.873977291104671,0.075934016505315,0.391965635458448,0.332436170613953,0.000246842099026,0.015263155801998,0.024602726707635,0.052876006945990,0.039297998643516,0.025209210232038,0.040867474341175,0.061450113730817,0.527697546668490,0.227018694504760,0.742046179556707,0.242522937906754,0.000123849825572,0.068868849979516,0.043609420303455,0.042515937718329,0.009000491401148,0.017122266916369,0.006442680908559,0.009309565940205
80,MCMC,Gibbs,/,6724499.727532507851720,24749,0,3.668558578000000,3.666437321000000,0.873977291104671,0.075934016505315,0.391957727043242,0.332436170613953,0.000246842099026,0.015265197509246,0.024602726707635,0.052876006945990,0.039297998643516,0.025209210232038,0.040867474341175,0.061457146271515,0.527682674866944,0.227013487577477,0.742039715031715,0.242505664873170,0.000123849387979,0.068876344897768,0.043609420303455,0.042520246730046,0.009000491401148,0.017122513544254,0.006442680908559,0.009309565940205
80,MCMC,Gibbs,/,6724249.419008142314851,24779,0,3.672914017000000,3.670793151000000,0.873969950588207,0.075929634228273,0.391955649483157,0.332441510714274,0.000246840278760,0.015265197509246,0.024604590400225,0.052876006945990,0.039301425767396,0.025209737992856,0.040868274176125,0.061457146271515,0.527682674866944,0.227010583423851,0.742043257704289,0.242505664873170,0.000123849387979,0.068879065072458,0.043609420303455,0.042520633799447,0.009012498411922,0.017122513544254,0.006452587227356,0.009309565940205
80,MCMC,Gibbs,/,6723978.396818953566253,24809,0,3.677299834000000,3.675178025000000,0.873969573377138,0.075923288953439,0.391953048544566,0.332435084680631,0.000246840278760,0.015274289430158,0.024610326824371,0.052876006945990,0.039301425767396,0.025212620480345,0.040868274176125,0.061457146271515,0.527682598722647,0.227010583423851,0.742037731226688,0.242502851456309,0.000123848556813,0.068880157750743,0.043609420303455,0.042520633799447,0.009013404828445,0.017122513544254,0.006452587227356,0.009309565940205
80,MCMC,Gibbs,/,6723707.500884218141437,24839,0,3.681778644000000,3.679660943000000,0.873969573377138,0.075915406398721,0.391960315528854,0.332436038731229,0.000246842524188,0.015281798498065,0.024610326824371,0.052876006945990,0.039301425767396,0.025212620480345,0.040871579383030,0.061460927295662,0.527682598722647,0.227010378208508,0.742036081846136,0.242506612029433,0.000123848175398,0.068891302834254,0.043619250883700,0.042523745102551,0.009017252713809,0.017122513544254,0.006452587227356,0.009309621846414
80,MCMC,Gibbs,/,6723436.842124464921653,24869,0,3.686380624000000,3.684265228000000,0.873969207484379,0.075907272447326,0.391958275810608,0.332441375641926,0.000246838920851,0.015281798498065,0.024610326824371,0.052879161939222,0.039301425767396,0.025213988271419,0.040877902891269,0.061462613740281,0.527675679745036,0.227006723329189,0.742036569941620,0.242506018972809,0.000123847815584,0.068891302834254,0.043619250883700,0.042525019162240,0.009025027504050,0.017122513544254,0.006452587227356,0.009315715539815
80,MCMC,Gibbs,/,6723192.178455575369298,24899,0,3.690861158000000,3.688739390000000,0.873969207484379,0.075907272447326,0.391954025094863,0.332440289757317,0.000246842272988,0.015284017406380,0.024611052445214,0.052881589872860,0.039310101309684,0.025215335383798,0.040877902891269,0.061462613740281,0.527675679745036,0.227006723329189,0.742039748774742,0.242506018972809,0.000123847815584,0.068891302834254,0.043627668173087,0.042525019162240,0.009030021007563,0.017132506261749,0.006454957659907,0.009315715539815
80,MCMC,Gibbs,/,6723024.378534626215696,24929,0,3.695182754000000,3.693060936000000,0.873960745502509,0.075907272447326,0.391953843786977,0.332446588599737,0.000246841969180,0.015285717813355,0.024611052445214,0.052881589872860,0.039318175026322,0.025215335383798,0.040879043653999,0.061463910228178,0.527675679745036,0.227006723329189,0.742039748774742,0.242499745410819,0.000123845888282,0.068891302834254,0.043628741102682,0.042528807070861,0.009036989107934,0.017135468060603,0.006454957659907,0.009315715539815
80,MCMC,Gibbs,/,6722761.950291544198990,24959,0,3.699585221000000,3.697465587000000,0.873948360322403,0.075905365757628,0.391946120301384,0.332443155538452,0.000246842216589,0.015293545538643,0.024611052445214,0.052881589872860,0.039325672840202,0.025215335383798,0.040880141942405,0.061466669741563,0.527674850501929,0.227005914785235,0.742039748774742,0.242499745410819,0.000123844399845,0.068891302834254,0.043628741102682,0.042528807070861,0.009036989107934,0.017139092022141,0.006457962873861,0.009315715539815
80,MCMC,Gibbs,/,6722404.362113148905337,24989,0,3.704034496000000,3.701915904000000,0.873948360322403,0.075902111816148,0.391946276888573,0.332448220802036,0.000246842216589,0.015293545538643,0.024612955710828,0.052885718978720,0.039325672840202,0.025215437700218,0.040885045975234,0.061465979377696,0.527665411733553,0.226997108715610,0.742039516543738,0.242492686379421,0.000123845012212,0.068891302834254,0.043628741102682,0.042531939061739,0.009041978475782,0.017139092022141,0.006465314382417,0.009315715539815
80,MCMC,Gibbs,/,6722124.511967927217484,25019,0,3.708481496000000,3.706359659000000,0.873935967341961,0.075902111816148,0.391946627283128,0.332448220802036,0.000246842216589,0.015293545538643,0.024621196994383,0.052885718978720,0.039325672840202,0.025215437700218,0.040885045975234,0.061465979377696,0.527658814716753,0.226997108715610,0.742039516543738,0.242482319409130,0.000123845012212,0.068891302834254,0.043628741102682,0.042531939061739,0.009041978475782,0.017140307945580,0.006465314382417,0.009315715539815
80,MCMC,Gibbs,/,6721538.968070127069950,25049,0,3.712825164000000,3.710704197000000,0.873935967341961,0.075886350811464,0.391946627283128,0.332446528029802,0.000246842158803,0.015304938873737,0.024621196994383,0.052885718978720,0.039325672840202,0.025215437700218,0.040891725627312,0.061465979377696,0.527657549052129,0.226977771536601,0.742045831327477,0.242482319409130,0.000123847103968,0.068891302834254,0.043634121229140,0.042531880503175,0.009050646208326,0.017144945300631,0.006465314382417,0.009315715539815
80,MCMC,Gibbs,/,6721197.413068313151598,25079,0,3.717266393000000,3.715146559000000,0.873935967341961,0.075886683880150,0.391938603318297,0.332449300376731,0.000246840919321,0.015304938873737,0.024634379391931,0.052885718978720,0.039325672840202,0.025215437700218,0.040891725627312,0.061473838599006,0.527657549052129,0.226975956582127,0.742053561633355,0.242482319409130,0.000123846115294,0.068906448226594,0.043635880088859,0.042531880503175,0.009058476233482,0.017144945300631,0.006468302704055,0.009315715539815
80,MCMC,Gibbs,/,6720732.317569740116596,25109,0,3.721720457000000,3.719600954000000,0.873932248485845,0.075886683880150,0.391938603318297,0.332452892327094,0.000246841661039,0.015304938873737,0.024634379391931,0.052885718978720,0.039329628033557,0.025224203555321,0.040894737696776,0.061482986544509,0.527643332952274,0.226975956582127,0.742053561633355,0.242492744534109,0.000123846115294,0.068911460940197,0.043644472182013,0.042531880503175,0.009065639695108,0.017144945300631,0.006474482428315,0.009315813529330
80,MCMC,Gibbs,/,6720582.268398673273623,25139,0,3.726126822000000,3.724004984000000,0.873925512427132,0.075885910709903,0.391924386825502,0.332447856458345,0.000246841089576,0.015304938873737,0.024634379391931,0.052885800309123,0.039331480812377,0.025224203555321,0.040894737696776,0.061482986544509,0.527642716834336,0.226975956582127,0.742053561633355,0.242491090809148,0.000123846115294,0.068918326811472,0.043644137468910,0.042534608779682,0.009065913942982,0.017144945300631,0.006484328564706,0.009330621204280
80,MCMC,Gibbs,/,6720409.129260405898094,25169,0,3.730565547000000,3.728445503000000,0.873917699780137,0.075885910709903,0.391926710457425,0.332447856458345,0.000246843256518,0.015304938873737,0.024634379391931,0.052885800309123,0.039337574770903,0.025224203555321,0.040894737696776,0.061482986544509,0.527642716834336,0.226975956582127,0.742066515500030,0.242493123620828,0.000123845046705,0.068918326811472,0.043644137468910,0.042534608779682,0.009068982692807,0.017154123188791,0.006493489476368,0.009330621204280
80,MCMC,Gibbs,/,6720039.021873881109059,25199,0,3.735035410000000,3.732914795000000,0.873917699780137,0.075877922543350,0.391926710457425,0.332460576954491,0.000246848946194,0.015304938873737,0.024636358596100,0.052885800309123,0.039345549990396,0.025224203555321,0.040894737696776,0.061498221099032,0.527633397615352,0.226975956582127,0.742060694396818,0.242493123620828,0.000123844049424,0.068926585255579,0.043650449385596,0.042534608779682,0.009068982692807,0.017164105898351,0.006493489476368,0.009333190926489
80,MCMC,Gibbs,/,6719860.008132633753121,25229,0,3.739482511000000,3.737364170000000,0.873914209281318,0.075877922543350,0.391922447652947,0.332460576954491,0.000246848946194,0.015305703142210,0.024636358596100,0.052885800309123,0.039353488513052,0.025224203555321,0.040894737696776,0.061498221099032,0.527633397615352,0.226975956582127,0.742061987681604,0.242492683283380,0.000123845997919,0.068926585255579,0.043650449385596,0.042534608779682,0.009076639057181,0.017165037546862,0.006510765542119,0.009333190926489
80,MCMC,Gibbs,/,6719576.536247976124287,25259,0,3.743999573000000,3.741880330000000,0.873914209281318,0.075877922543350,0.391930649695694,0.332455219566062,0.000246849105288,0.015310916263711,0.024636358596100,0.052897481788526,0.039353488513052,0.025224203555321,0.040897266183580,0.061512329583228,0.527633397615352,0.226966617078208,0.742064023078257,0.242492683283380,0.000123847556435,0.068926678856865,0.043651379253196,0.042537140009417,0.009081749340320,0.017165037546862,0.006510320930395,0.009346280451115
80,MCMC,Gibbs,/,6719235.094141001813114,25289,0,3.748580814000000,3.746462754000000,0.873914209281318,0.075877922543350,0.391929451204708,0.332454477896763,0.000246849105288,0.015310916263711,0.024636358596100,0.052905357448488,0.039356471817306,0.025238008794094,0.040897266183580,0.061512329583228,0.527630379222558,0.226962235907658,0.742061449010413,0.242493494928249,0.000123847556435,0.068926678856865,0.043653873690033,0.042537140009417,0.009081749340320,0.017165037546862,0.006520358928030,0.009345548453311
80,MCMC,Gibbs,/,6718803.063236238434911,25319,0,3.753379754000000,3.751263216000000,0.873914209281318,0.075877922543350,0.391930250409180,0.332457482333640,0.000246849020897,0.015310916263711,0.024648918736143,0.052905357448488,0.039356471817306,0.025238008794094,0.040904991404570,0.061515655454747,0.527627874405046,0.226957366450674,0.742053502383906,0.242493494928249,0.000123847899737,0.068926678856865,0.043660436209219,0.042537140009417,0.009081749340320,0.017171267012881,0.006522251687448,0.009350763467784
80,MCMC,Gibbs,/,6718390.287346533499658,25349,0,3.757885344000000,3.755765540000000,0.873914209281318,0.075877922543350,0.391911246713892,0.332456149364183,0.000246847746760,0.015314513477640,0.024658853934500,0.052905357448488,0.039356471817306,0.025238008794094,0.040910246747048,0.061518271446155,0.527627874405046,0.226957366450674,0.742053502383906,0.242493494928249,0.000123848639755,0.068931061734022,0.043678641989291,0.042537140009417,0.009092780998143,0.017171267012881,0.006522251687448,0.009351303615431
80,MCMC,Gibbs,/,6718004.059326697140932,25379,0,3.762300565000000,3.760180872000000,0.873909325140491,0.075877922543350,0.391911246713892,0.332461276339441,0.000246847887389,0.015314513477640,0.024658853934500,0.052905357448488,0.039356471817306,0.025246406419382,0.040910246747048,0.061518271446155,0.527627874405046,0.226945702207632,0.742051362975012,0.242499040239264,0.000123851716318,0.068931061734022,0.043685544464253,0.042541717955841,0.009096048046654,0.017172650705795,0.006531704314438,0.009355946495881
80,MCMC,Gibbs,/,6717486.316131552681327,25409,0,3.766832825000000,3.764715196000000,0.873907090659265,0.075877922543350,0.391911246713892,0.332461276339441,0.000246848759088,0.015314513477640,0.024672419528720,0.052905357448488,0.039356471817306,0.025260659398153,0.040910246747048,0.061519388070533,0.527627874405046,0.226945702207632,0.742058292311255,0.242500434598944,0.000123851344071,0.068931061734022,0.043692118912706,0.042541717955841,0.009097100669690,0.017173421169579,0.006547098303509,0.009357008675416
80,MCMC,Gibbs,/,6717083.624588955193758,25439,0,3.771414117000000,3.769296588000000,0.873903217835188,0.075877922543350,0.391909521639534,0.332461276339441,0.000246849059901,0.015317155473182,0.024672419528720,0.052905357448488,0.039356471817306,0.025260659398153,0.040911519294187,0.061519388070533,0.527616587993093,0.226931002691172,0.742064568748468,0.242501036939049,0.000123852077948,0.068931061734022,0.043694861039262,0.042541717955841,0.009097094456884,0.017173421169579,0.006551828048054,0.009356135603551
80,MCMC,Gibbs,/,6716766.910509121604264,25469,0,3.775986893000000,3.773868713000000,0.873897541919819,0.075876397409841,0.391906270348864,0.332461276339441,0.000246850847199,0.015319591310165,0.024676252194495,0.052905357448488,0.039356471817306,0.025268677547541,0.040923861500086,0.061520985009696,0.527616587993093,0.226931002691172,0.742064568748468,0.242493054642063,0.000123852756507,0.068931061734022,0.043695001042583,0.042541717955841,0.009103052517693,0.017173421169579,0.006553241876495,0.009356135603551
80,MCMC,Gibbs,/,6716499.477902271784842,25499,0,3.780552325000000,3.778435387000000,0.873885205859745,0.075875911583452,0.391897652861023,0.332461276339441,0.000246849476496,0.015319591310165,0.024676252194495,0.052907716409968,0.039356471817306,0.025268677547541,0.040930555232945,0.061523757741549,0.527616587993093,0.226922679541466,0.742064568748468,0.242487597909505,0.000123852756507,0.068931061734022,0.043695001042583,0.042548327618810,0.009103052517693,0.017181790413568,0.006553241876495,0.009356135603551
80,MCMC,Gibbs,/,6716172.460377149283886,25529,0,3.785542312000000,3.783334714000000,0.873885205859745,0.075873905020607,0.391892551723116,0.332461276339441,0.000246848075361,0.015329975169635,0.024676252194495,0.052907716409968,0.039365275383275,0.025268677547541,0.040931986246470,0.061523757741549,0.527614006436278,0.226922679541466,0.742064568748468,0.242482490223040,0.000123852756507,0.068939807473515,0.043696061320774,0.042550224907013,0.009103052517693,0.017182704301931,0.006569831438255,0.009356135603551
80,MCMC,Gibbs,/,6715877.331403910182416,25559,0,3.790035238000000,3.787824745000000,0.873885205859745,0.075873905020607,0.391878461413970,0.332461276339441,0.000246847507552,0.015334674040462,0.024676252194495,0.052912018880776,0.039365275383275,0.025273255325848,0.040931986246470,0.061523757741549,0.527614006436278,0.226917648890981,0.742064568748468,0.242473526668412,0.000123852756507,0.068946106861267,0.043696061320774,0.042550224907013,0.009111058037039,0.017193558989613,0.006569831438255,0.009361900762676
80,MCMC,Gibbs,/,6715563.828773855231702,25589,0,3.794440601000000,3.792230990000000,0.873885205859745,0.075873905020607,0.391878461413970,0.332461276339441,0.000246847018517,0.015334674040462,0.024676252194495,0.052918724584282,0.039365275383275,0.025273255325848,0.040931986246470,0.061531262662262,0.527614006436278,0.226898372271471,0.742060495324046,0.242470226575230,0.000123848515045,0.068946106861267,0.043698890832147,0.042550224907013,0.009111058037039,0.017200662176530,0.006570060886268,0.009361900762676
80,MCMC,Gibbs,/,6715126.679352677427232,25619,0,3.799169599000000,3.796960529000000,0.873877568109458,0.075873791881089,0.391878461413970,0.332461558605205,0.000246847018517,0.015337991846335,0.024684420174633,0.052918724584282,0.039365275383275,0.025282772676467,0.040933453365443,0.061531262662262,0.527613332664861,0.226898372271471,0.742056259788319,0.242470226575230,0.000123844420191,0.068946106861267,0.043708563358214,0.042550224907013,0.009111058037039,0.017200884474789,0.006576855938992,0.009366101925671
80,MCMC,Gibbs,/,6714911.860302178189158,25649,0,3.803693864000000,3.801485245000000,0.873874125353323,0.075871115938188,0.391871799240302,0.332454929658397,0.000246845316191,0.015344157600233,0.024686099687709,0.052918724584282,0.039365275383275,0.025282772676467,0.040933453365443,0.061531262662262,0.527613332664861,0.226898372271471,0.742052630184713,0.242464354616700,0.000123846526639,0.068958872286117,0.043708563358214,0.042550224907013,0.009117304104624,0.017200884474789,0.006581050995119,0.009369483374445
80,MCMC,Gibbs,/,6714668.166560280136764,25679,0,3.808184106000000,3.805973994000000,0.873874125353323,0.075870604592835,0.391867588447419,0.332456886453479,0.000246846804618,0.015344157600233,0.024688556222296,0.052921054276665,0.039370127940733,0.025289224565380,0.040933453365443,0.061532359891401,0.527613189810638,0.226898372271471,0.742052630184713,0.242470153457203,0.000123845377678,0.068965245329433,0.043708563358214,0.042550224907013,0.009124447211173,0.017200884474789,0.006591871087395,0.009369483374445
80,MCMC,Gibbs,/,6714418.479261125437915,25709,0,3.812544033000000,3.810331407000000,0.873873436252594,0.075866455161443,0.391866974455646,0.332456886453479,0.000246847909367,0.015344157600233,0.024690499205431,0.052921054276665,0.039376079278425,0.025289224565380,0.040933453365443,0.061532359891401,0.527605676409851,0.226896996100247,0.742052630184713,0.242470761384919,0.000123845377678,0.068965245329433,0.043708563358214,0.042559756134310,0.009124447211173,0.017207101430195,0.006593422208185,0.009369483374445
80,MCMC,Gibbs,/,6713891.303312504664063,25739,0,3.817148098000000,3.814937425000000,0.873863025733668,0.075866455161443,0.391866974455646,0.332456886453479,0.000246847909367,0.015344157600233,0.024690499205431,0.052922805507665,0.039378531182885,0.025315296829478,0.040933453365443,0.061533741978179,0.527605676409851,0.226889003075327,0.742052630184713,0.242470761384919,0.000123850915558,0.068965245329433,0.043708563358214,0.042559756134310,0.009124447211173,0.017207101430195,0.006607027452379,0.009369483374445
80,MCMC,Gibbs,/,6713746.442202844657004,25769,0,3.821583336000000,3.819371291000000,0.873858988063594,0.075859639830433,0.391869936015862,0.332446572831347,0.000246846583669,0.015345830069555,0.024690499205431,0.052922805507665,0.039378531182885,0.025315296829478,0.040935762554347,0.061533741978179,0.527605676409851,0.226889003075327,0.742046099172098,0.242470761384919,0.000123853605473,0.068966739781734,0.043708563358214,0.042574184849420,0.009130571516424,0.017207101430195,0.006607027452379,0.009371345341451
80,MCMC,Gibbs,/,6713345.344444615766406,25799,0,3.825943424000000,3.823730788000000,0.873858988063594,0.075855034456911,0.391869936015862,0.332452261855128,0.000246845781449,0.015361162041400,0.024690499205431,0.052923280238078,0.039384424922604,0.025323639912686,0.040935762554347,0.061533741978179,0.527605676409851,0.226889003075327,0.742047425587086,0.242474253863874,0.000123856124643,0.068966739781734,0.043708563358214,0.042577959970165,0.009133857665909,0.017216309913178,0.006607027452379,0.009375169205638
80,MCMC,Gibbs,/,6712950.044753916561604,25829,0,3.830364847000000,3.828159274000000,0.873858988063594,0.075848564615767,0.391871886646978,0.332456933834382,0.000246844690371,0.015366320082919,0.024690499205431,0.052927857283255,0.039388701766483,0.025326644611454,0.040943298124322,0.061533741978179,0.527595174077081,0.226886955821136,0.742051233250276,0.242474253863874,0.000123856124643,0.068966739781734,0.043715648304890,0.042577959970165,0.009133857665909,0.017216309913178,0.006607027452379,0.009375169205638
80,MCMC,Gibbs,/,6712591.408415746875107,25859,0,3.834785659000000,3.832573754000000,0.873858988063594,0.075848564615767,0.391875388524082,0.332467140971021,0.000246844690371,0.015367782834587,0.024690499205431,0.052927857283255,0.039399595940941,0.025337121282649,0.040943298124322,0.061537510767369,0.527594912314570,0.226877927774704,0.742051233250276,0.242464792766213,0.000123856629756,0.068966804257998,0.043715648304890,0.042577959970165,0.009133857665909,0.017225683616045,0.006607027452379,0.009375169205638
80,MCMC,Gibbs,/,6712332.865757620893419,25889,0,3.839187004000000,3.836974378000000,0.873858988063594,0.075848564615767,0.391881685715219,0.332468847849166,0.000246844690371,0.015372726668598,0.024694188381265,0.052927857283255,0.039399595940941,0.025339800849152,0.040943298124322,0.061537510767369,0.527593606361108,0.226875885692270,0.742054787107114,0.242471448655698,0.000123856629756,0.068966804257998,0.043715648304890,0.042591681126269,0.009142129827335,0.017225683616045,0.006610764406817,0.009375169205638
80,MCMC,Gibbs,/,6711749.318073191680014,25919,0,3.843521133000000,3.841308507000000,0.873845203400602,0.075839040374877,0.391881685715219,0.332468847849166,0.000246847848946,0.015372726668598,0.024701157527644,0.052927857283255,0.039403508124737,0.025339800849152,0.040945015633057,0.061537510767369,0.527579901401444,0.226869255608545,0.742051950421931,0.242483360180154,0.000123856417392,0.068966804257998,0.043715648304890,0.042591681126269,0.009142129827335,0.017225683616045,0.006629606590577,0.009375169205638
80,MCMC,Gibbs,/,6711486.012042980641127,25949,0,3.847898864000000,3.845669768000000,0.873843575793526,0.075839040374877,0.391881685715219,0.332468847849166,0.000246847848946,0.015375539026454,0.024708340411561,0.052927857283255,0.039411510219426,0.025339800849152,0.040947853984814,0.061537510767369,0.527579901401444,0.226869255608545,0.742051950421931,0.242483360180154,0.000123856417392,0.068966804257998,0.043719372074671,0.042591681126269,0.009142129827335,0.017229579815091,0.006629606590577,0.009378184200794
